time_s,rms,onset_strength,spectral_centroid,spectral_bandwidth,spectral_contrast,pitch_midi,pitch_confidence,beat_phase,rhythm_density,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
40.768000,0.18314482,0.86350342,3740.96762309,4232.80292369,20.16263300,82.88812664,0.28239462,0.34582624,0.50000000,-69.40348669,130.68613889,-33.10418476,47.29123399,-27.31922263,32.56183614,-11.15312848,30.86142236,-10.73392743,8.62203792,-11.87332431,12.51218493,3.91965300,2.12928132,-2.05049458,0.30269949,0.21163743,-0.82842616,2.15948191,-1.83496434,0.40161004,-0.68744737,0.19623950,0.27329655,0.81104574,1.85852169,0.36137220,0.35390646,0.35493233,0.44505629,0.89896274,0.34260274,0.39525965,0.37821166,0.35197453,0.23338498,0.25606770,1.00000000
40.778667,0.18027125,1.68456175,3910.72053568,4292.96723963,19.93062473,42.76607462,0.23231604,0.36399773,0.50000000,-70.68710089,126.91660565,-33.82741266,46.44771396,-29.73078868,30.65350089,-16.08963204,33.00305359,-7.82883074,11.82538885,-11.33638143,11.81380913,7.64763467,1.00166607,-2.07276650,-0.56864556,0.23813002,-0.93849105,2.10647729,-1.43224401,0.32516405,-0.71900995,-0.12449624,0.90561556,0.67386567,1.98802542,0.37624259,0.33188160,0.36682562,0.43104579,0.94697865,0.36542378,0.38526262,0.32907119,0.35499025,0.25193394,0.24268439,1.00000000
40.789333,0.17534369,1.11877361,3873.13859553,4146.35604722,20.62107481,83.32160236,0.19159130,0.38216922,0.50000000,-68.24469174,126.63082893,-42.66342171,44.26095808,-28.25976517,34.28986314,-18.05593314,31.79105871,-5.42949335,14.80821432,-9.80034742,8.88721625,13.13338739,-0.58435821,-2.00046940,-0.96101289,0.55445858,-1.03230478,1.21309605,-0.88286732,0.35138953,-0.22258876,-0.69579828,1.30760803,1.05547682,1.76331401,0.42147118,0.36060750,0.38294962,0.46076183,0.97797540,0.42429265,0.42557960,0.36431687,0.38184490,0.25563412,0.26390809,1.00000000
40.800000,0.16639243,0.95619400,3869.06361000,4061.71460967,20.48978218,42.96714821,0.24311285,0.40034072,0.50000000,-71.78971811,128.06720579,-46.42283561,44.41656046,-31.34629632,32.18779496,-23.35758415,27.74097841,-2.90444831,10.96940843,-6.94839965,15.55609140,16.28684702,-1.80806126,-0.90132948,-0.96376544,1.02332421,-0.60512064,0.08805013,-0.63235986,-0.06490730,0.43508494,-1.26236250,0.97659584,0.47865459,1.04749950,0.43299656,0.35422431,0.38008681,0.47313517,0.91313761,0.40662346,0.47239305,0.36328313,0.40379814,0.28633224,0.30671594,1.00000000
40.810667,0.16157302,1.15838663,3663.94217973,3962.77796368,19.72449299,37.73967337,0.21539446,0.41851221,0.58333333,-72.08148375,136.31619247,-40.55230466,50.59110834,-32.79641965,30.04179867,-18.43103871,29.73465136,-5.96205668,5.43882955,-7.26481547,13.50829419,16.53537019,-1.86024485,0.35733694,-0.92341746,1.09382031,0.20724577,-0.30791842,-0.14216948,-0.28623154,0.54448549,-1.40677561,0.35168308,-0.66633733,0.18506176,0.42222823,0.34375317,0.38063854,0.47607315,0.91821754,0.42291620,0.46959263,0.39670903,0.41105782,0.30321460,0.31282538,1.00000000
40.821333,0.16209565,0.83516248,3884.84408072,4017.58835044,20.66284371,42.41133334,0.20232489,0.43668370,0.58333333,-80.11651539,130.13858137,-43.43070071,53.32909644,-31.98340922,30.55183080,-17.89866555,27.31189968,-9.72409269,3.44403205,-3.78718602,11.64980257,15.57199539,-1.49988957,0.70585095,-0.49566363,0.88977008,0.50402875,-0.27139660,0.63161268,-0.10915295,0.26078820,-1.43367972,-0.09396394,-1.30012476,-0.72819104,0.41519674,0.37648824,0.39375392,0.49835042,1.00000000,0.44222094,0.42021785,0.41387201,0.45308170,0.31255550,0.33491903,0.95750878
40.832000,0.15870018,0.89508477,3918.98778349,4060.35862033,21.19619630,88.06329325,0.24890245,0.45485520,0.50000000,-85.87954509,124.99029360,-39.57128373,54.94735014,-30.37136014,28.19035665,-16.40432488,32.15518981,-3.38703603,4.19973750,-4.18842723,15.84348488,13.05335194,-0.95213393,0.81826384,-0.17908435,0.34912769,0.44001931,-0.42585585,1.01265830,0.17644953,0.16399009,-1.13926747,-0.25479770,-1.57945127,-1.39158407,0.36559413,0.35036909,0.35573067,0.48767849,1.00000000,0.38405923,0.37486761,0.37096168,0.42003309,0.30732422,0.33045869,0.88706387
40.842667,0.15758063,0.61467825,3713.35419371,3959.71429174,20.00185213,87.96015540,0.23517094,0.47302669,0.50000000,-81.82072656,129.56823277,-39.92589987,54.28101132,-26.76645529,29.80998776,-16.64586484,29.59283042,-3.89014614,1.63517152,-7.71411268,11.04930985,8.72533189,-0.34548061,0.79446801,-0.16131279,-0.08628807,0.31227005,-0.40719083,1.04935570,0.54470873,0.36714222,-0.32897319,-0.03211555,-1.68362030,-1.42299364,0.37058042,0.38752455,0.39124350,0.51830883,1.00000000,0.39614640,0.41323866,0.37749454,0.44633666,0.34298149,0.34274562,0.96279687
40.853333,0.16390949,0.69299642,3666.59558948,3887.67411818,20.27138718,82.84969676,0.20927806,0.49119818,0.41666667,-78.05781424,134.35989648,-44.67568392,50.25223561,-25.21871042,32.03443898,-15.05902992,29.05082076,-4.83697613,2.34864923,-12.91104317,0.58893737,6.10603715,-0.24731590,0.31216990,-0.64133273,-0.68712664,0.01343984,-0.57520557,0.62662788,0.65292894,0.83779900,0.35101462,0.18335643,-1.28475854,-1.01618051,0.37572715,0.41018746,0.41226710,0.52197645,0.97653885,0.39396099,0.40623661,0.38349959,0.45052736,0.35102078,0.34126982,1.00000000
40.864000,0.16663843,1.19834197,3624.43288158,3894.84773716,20.20609081,82.82949278,0.23371715,0.50936968,0.33333333,-77.36058301,133.78853047,-43.24689348,49.27952106,-27.34733389,29.92588415,-12.72565734,31.88987725,-4.51230189,4.64175830,-10.79905927,0.20524006,6.64654390,0.36438218,0.77961399,-0.87704960,-1.01682645,-0.00649693,-0.20097275,0.66784381,0.43625256,1.11333133,0.80510382,0.25926216,-0.64763846,-0.30150797,0.35324401,0.42233404,0.41208782,0.52659663,0.95078049,0.40317595,0.37164943,0.38333600,0.42439761,0.36755633,0.33535809,1.00000000
40.874667,0.16597429,1.09856216,3550.45594921,3849.28817821,18.93704387,42.81013915,0.26107368,0.52754117,0.33333333,-74.93433396,135.73452819,-46.54615415,45.78211067,-29.75179049,28.78759913,-12.83920830,31.09781007,-3.78477872,4.46224510,-6.92947265,3.31838730,6.41618603,0.40280310,0.79266888,-1.50519645,-1.16232467,0.09810013,0.46848611,0.71835006,0.09589373,1.03951179,0.80824923,0.37486610,-0.18977279,0.25191440,0.36418657,0.44201589,0.46057359,0.54754438,0.92492296,0.40421809,0.41016003,0.43381331,0.45063454,0.39770090,0.37216862,1.00000000
40.885333,0.17103903,0.77266397,3608.34487919,3856.18717875,20.49840965,38.69133399,0.22698232,0.54571266,0.33333333,-78.16568849,136.25309886,-43.16294397,49.92755399,-32.55191747,26.37253489,-14.73394926,33.37634376,-1.27368385,6.63115789,-1.99504936,7.48013522,8.73088503,-0.22495678,0.30373140,-1.47586549,-1.12650839,-0.22357434,0.58869970,1.05485887,0.64211341,1.29935765,0.76067471,0.72716235,0.27666678,0.51555476,0.38439090,0.46807617,0.47803458,0.56116775,0.97307140,0.41836672,0.40134890,0.46100738,0.49513838,0.39715075,0.40614823,1.00000000
40.896000,0.16382053,0.88884790,3661.05282226,3858.53201885,20.28183430,43.22397415,0.26125033,0.56388416,0.33333333,-83.84198394,129.98566116,-46.05542956,48.66835787,-32.33300600,24.22059168,-14.16776794,34.93468053,0.62153194,7.43080391,-3.71681207,6.33773290,10.26177522,-0.58314959,0.01022153,-1.34488472,-0.80128315,0.00567198,0.79680076,1.28890343,0.99853109,1.51724209,0.46783721,0.73646933,0.40543435,0.23654869,0.39198554,0.47757925,0.49793431,0.57955000,1.00000000,0.43512071,0.38855779,0.47435983,0.51271024,0.39585512,0.41410578,0.98132423
40.906667,0.15865050,0.83988407,3522.81669878,3764.11296805,22.41642980,37.63355985,0.21295719,0.58205565,0.33333333,-78.78734263,134.40017459,-49.63719575,46.08020375,-26.58362773,33.04499966,-11.06933925,29.36756598,2.39817072,10.07089736,-4.60688925,10.16676443,13.06274460,-0.48202985,0.51848685,-1.41223483,-0.24911166,0.43061488,1.22535318,1.90044702,1.37910170,1.59153945,0.14137182,0.21798062,-0.27562389,-0.10854163,0.43249298,0.51690200,0.56144256,0.60285884,1.00000000,0.51320107,0.46137540,0.51783250,0.56084517,0.41829048,0.44425600,0.97714822
40.917333,0.15651201,0.59705241,3505.09417510,3730.34611215,19.91312482,44.15059727,0.24434425,0.60022714,0.41666667,-79.01917533,134.82734603,-54.19687313,44.29301638,-24.17868523,37.58665029,-9.75502614,30.44899757,3.95049467,6.95825435,-7.69397129,8.96568059,10.98005417,-1.38180660,0.91577777,-0.53779735,0.81620073,0.94076071,1.15405891,2.67972834,2.09693125,1.82064035,0.07626403,-0.02048192,-0.74134197,-0.29395397,0.48072654,0.54088089,0.56154219,0.60633065,1.00000000,0.61109813,0.49171487,0.50339723,0.58492089,0.46399287,0.46365294,0.93697446
40.928000,0.15410516,1.17176446,3532.64963754,3754.01695814,18.57788960,46.31866571,0.18944835,0.61839864,0.41666667,-81.53376512,134.90501129,-51.85052027,42.73089682,-30.63663856,34.05851890,-5.29700372,38.47783692,4.45280148,6.13137912,-4.61873149,3.18115553,8.63364294,-2.25733281,1.18134916,0.44409208,1.14016921,1.47127506,0.72483738,2.88834066,1.73040081,1.45776585,-0.01009599,-0.00973087,-0.30872105,-0.59594357,0.51767261,0.51167700,0.56140070,0.57808828,1.00000000,0.57414379,0.48342958,0.46903806,0.55781881,0.44259923,0.46038404,0.88613335
40.938667,0.18676990,1.00274173,3438.01062604,3666.98400887,18.86741807,45.40846460,0.22228034,0.63657013,0.41666667,-81.47733730,134.59268089,-52.95231227,44.85084118,-26.94527731,34.81933255,-3.75521229,40.41441813,6.41222733,6.14105228,-5.46403969,0.94321201,4.79904425,-2.99669637,1.23416626,1.26074697,1.42099023,1.69217552,0.09152521,2.63749369,1.09930315,1.06215504,0.16717564,0.18987110,0.12227703,-0.79500781,0.50273529,0.48842661,0.55184958,0.56221272,1.00000000,0.48301258,0.47137368,0.44736233,0.53204125,0.44162342,0.46954050,0.86902443
40.949333,0.24514006,0.89427638,3064.24018390,3470.25383247,18.20935423,45.13172147,0.43603318,0.65474162,0.33333333,-79.20544202,141.88584132,-53.24664826,50.93346223,-25.98921517,36.59787516,3.14639279,44.15962084,8.01755190,5.87125699,-6.32229375,-0.65523383,6.10032709,-3.76229609,0.51283933,1.45654810,1.29913548,1.67352912,-1.08755422,1.55856874,0.26330382,0.61312994,0.27052300,-0.15284304,0.10477226,-0.95750901,0.51083122,0.52627205,0.61730762,0.61155951,1.00000000,0.49191584,0.50367958,0.51858060,0.56407939,0.46484983,0.50625308,0.93371261
40.960000,0.26275378,0.92598377,2641.51539119,3427.23414041,21.71114033,39.35352610,0.65767771,0.67291312,0.41666667,-95.37733553,142.81691885,-43.04856373,60.01677545,-22.24301817,32.87672730,7.29709855,49.44688441,13.14739435,7.80588656,-3.11469373,2.74344719,7.81843586,-3.42733215,0.21785309,1.30444932,0.95931703,1.46393429,-2.11119365,0.10026540,-1.22080819,-0.12575350,0.32075742,-0.69411528,0.27358704,-0.65356502,0.50041872,0.55110694,0.60981044,0.64456865,1.00000000,0.49671985,0.46790016,0.51339539,0.58305625,0.46621915,0.51332833,0.91714280
40.970667,0.26802424,1.03030669,2602.24607251,3518.57939340,21.59963133,35.91969738,0.82624164,0.69108461,0.50000000,-102.55057681,140.66572594,-37.26312615,55.95269350,-17.65584075,29.66838549,3.88469123,38.56082050,7.77328334,8.50252675,-2.29238182,12.96164999,6.65069729,-2.35691270,-0.05010214,0.33904999,0.01610764,0.70868707,-2.53783243,-1.08019446,-2.67962752,-1.03151192,0.21131517,-1.00756823,0.42950446,-0.28442075,0.43802035,0.50592648,0.56311076,0.58616478,1.00000000,0.42614548,0.42857137,0.49488908,0.56258370,0.43744607,0.46618716,0.80442665
40.981333,0.24482767,0.45673541,2836.83953842,3553.36264987,18.86188168,34.98983498,0.57475818,0.70925610,0.58333333,-103.37300458,138.05899768,-41.64989995,52.66632313,-15.77590274,29.84605284,3.54220309,33.60989756,7.03288565,10.75593082,-4.46837431,10.14593821,5.35983165,-1.13973022,-0.21373364,-0.31642656,-0.62928223,0.08494474,-2.65194993,-1.75204315,-2.85185297,-1.48184583,-0.03065377,-1.20082631,0.24799100,-0.09178737,0.39099512,0.46780231,0.52251115,0.53808224,1.00000000,0.38474671,0.40200805,0.48024515,0.53765314,0.38688343,0.41837888,0.76511873
40.992000,0.18274380,0.96603479,3135.31028732,3584.89300082,19.16216069,40.66501328,0.29726460,0.72742760,0.66666667,-102.97300655,134.73260903,-46.96883828,48.88487403,-15.44874150,25.21785244,-5.01765531,28.64683987,5.93929395,9.67870265,-11.06924390,5.51284904,3.15190132,0.06759190,-0.52489227,-0.84068187,-1.04945855,0.05321791,-1.90620112,-2.11308608,-2.50551114,-1.43314835,-0.37571805,-1.20702488,0.08521386,-0.13162708,0.37856419,0.45402716,0.51939821,0.53950715,1.00000000,0.37891975,0.38918192,0.46577670,0.52686784,0.37326084,0.40395895,0.75644003
41.002667,0.15230066,0.87382165,3296.94553947,3559.13582343,21.06291376,41.67159628,0.17796386,0.74559909,0.58333333,-97.56560918,136.79631450,-47.93848153,48.90474018,-21.27862458,16.76825768,-12.29383872,24.31208283,0.70006078,6.14386631,-14.77312681,3.31513196,4.86989886,1.61332925,-0.33470035,-1.54806705,-1.26717534,-0.44436082,-1.35796662,-2.27027947,-1.99328013,-1.37459558,-0.77053933,-1.20427056,-0.33134081,0.15458758,0.37654965,0.44714387,0.49587233,0.54584831,1.00000000,0.38118447,0.38711942,0.49099897,0.54328305,0.35952340,0.40569432,0.68899752
41.013333,0.14333978,0.97807814,3381.44264666,3533.81604172,18.94956057,63.90106940,0.20257596,0.76377058,0.50000000,-90.93855225,137.26685040,-54.01371443,42.79399439,-31.14333773,15.97701858,-10.07520289,22.07581278,-4.16799633,6.65776232,-10.03854434,2.91011822,6.40305474,2.11273332,0.22006132,-1.30907032,-0.58359848,-0.68044271,-0.90669517,-1.70646151,-0.63349009,-0.82664905,-0.99094220,-0.74177126,-0.56304219,0.44811452,0.35548323,0.42234058,0.47479628,0.52079814,1.00000000,0.36411078,0.35653878,0.49344846,0.54032559,0.32730622,0.37908498,0.61207678
41.024000,0.15221357,1.20309332,3314.34678105,3507.13876174,20.21844606,63.82336569,0.20447454,0.78194208,0.50000000,-88.57371373,139.34450081,-52.25202406,48.83918111,-22.83948584,19.67259412,-8.09860755,29.24537552,0.00586513,5.62833295,-12.66581428,3.56542077,5.54415538,1.68168726,0.63722554,-0.41384002,0.03259110,-0.64584497,-0.33540926,-0.94128691,0.27278754,-0.52425337,-1.23784938,-0.09412360,-0.22124682,0.84622592,0.34121979,0.40189520,0.46793519,0.48285660,1.00000000,0.34128428,0.34921376,0.43709634,0.52514406,0.30559292,0.34428305,0.58229425
41.034667,0.15339167,1.25861254,3189.11598800,3545.17918169,20.15599579,87.99284880,0.26665862,0.80011357,0.50000000,-90.55214097,138.63187940,-49.00684156,51.09452510,-16.62416688,28.02309042,-6.06416131,32.29504291,3.93031960,3.94404974,-10.81505712,6.73996128,6.07793565,0.88173449,0.89047901,0.53154653,0.52713549,-0.37251509,0.24608440,-0.25376489,0.72504219,-0.20560063,-0.97478114,0.54689828,0.17628552,0.95624011,0.32028212,0.37622299,0.43455896,0.42151577,1.00000000,0.33184963,0.33453135,0.39512174,0.49471388,0.27990904,0.31902022,0.50198557
41.045333,0.15726531,0.96773019,3323.98222802,3553.61279295,20.02932387,87.93562961,0.27866304,0.81828507,0.41666667,-90.58448274,138.04548655,-50.39950188,48.08906259,-22.22674519,21.13813716,-12.21066194,28.07203351,1.45101623,2.98568834,-10.94570059,6.38054302,9.66187061,-0.23120596,0.82878048,1.08272648,0.64047517,0.13478491,0.67314545,0.15377747,0.71423790,0.26895950,-0.37937133,0.87261227,0.30286084,0.55082995,0.31520918,0.36306680,0.41565408,0.42033688,1.00000000,0.34149368,0.34874525,0.39490999,0.48857845,0.27442913,0.31925892,0.45685007
41.056000,0.16482352,0.85098956,3199.40144623,3515.59733569,19.94196426,88.11801629,0.20565252,0.83645656,0.41666667,-88.90937508,141.39009736,-48.23959219,49.54322591,-22.04642153,20.47019152,-10.42313737,30.15444246,0.73798568,2.46228539,-9.21487759,6.66393521,8.51430460,-1.32672853,0.59525284,1.23921273,0.63632839,0.04172257,0.27098766,0.09693988,0.40304975,0.49081821,-0.03784339,0.73581584,0.05548147,0.05587816,0.34719978,0.38161421,0.42970261,0.45237594,1.00000000,0.39563097,0.36980379,0.44615955,0.53726887,0.29166852,0.34459853,0.49236886
41.066667,0.16471949,0.93434241,3150.69261142,3509.88022304,22.99327874,88.21760580,0.31288031,0.85462805,0.33333333,-92.28258527,141.65842128,-46.92564283,50.99413186,-23.67104974,23.17920189,-7.56733778,32.13622585,0.67000961,-0.14197980,-8.99058800,3.47375492,11.71671192,-1.52285622,0.47991492,1.03734131,0.09034084,-0.65866859,-0.13765738,0.16421372,0.07855192,0.57438117,0.15612105,0.85192144,0.01900018,-0.53450239,0.33655837,0.36123744,0.41195678,0.41596441,1.00000000,0.42446378,0.34953791,0.42683325,0.50658266,0.29906860,0.31631405,0.49097126
41.077333,0.17886724,0.83112834,3131.07498469,3522.29736248,20.98979969,88.18378087,0.33923501,0.87279955,0.41666667,-94.22115353,142.70634419,-43.10546096,52.03777649,-23.94379224,21.48793807,-11.16702360,29.90838605,0.06354411,2.52976978,-8.04453565,5.45747550,10.27533937,-0.97623161,0.34652487,0.81401176,-0.13155923,-0.75348070,-0.20101602,0.39085146,-0.14199363,0.56329869,0.56546732,0.66079401,0.03136303,-1.00872218,0.33191642,0.36343731,0.37939674,0.41310010,1.00000000,0.43045263,0.33398384,0.42829034,0.49879118,0.33184264,0.31304218,0.53920619
41.088000,0.18434907,0.67427254,3028.78602514,3509.21493742,19.62378503,88.16044763,0.30292758,0.89097104,0.41666667,-97.12800339,143.30188669,-42.73377745,50.88938062,-22.88516448,22.86717064,-8.34420194,28.24094636,2.02680919,6.80488816,-5.41710724,6.01236610,6.53276408,2.72588715,-0.46999852,0.55503121,0.38731121,-0.90190136,0.34857721,0.17417549,-0.33909425,-0.23567415,0.95811961,0.00809294,0.04718775,-1.64359293,0.35618521,0.37950140,0.39202899,0.44814912,1.00000000,0.45515145,0.35987439,0.44195706,0.53379685,0.36636017,0.35408467,0.61589830
41.098667,0.18045136,0.91837757,3045.36838676,3448.53167735,21.29284995,88.04137249,0.30593954,0.90914253,0.41666667,-102.16473110,140.28713745,-46.38336355,49.60337760,-26.46235142,20.40321106,-7.04630881,29.05216131,3.80720819,6.69675206,-6.31187593,3.27507121,3.88735841,7.19326184,-1.46317420,0.05709989,1.10216609,-1.24014921,0.94971595,-0.19379973,-0.58241093,-1.31274288,1.26653886,-0.88565064,-0.20447024,-2.06783266,0.34047511,0.37007293,0.37492001,0.44660471,1.00000000,0.47267951,0.37003826,0.43451817,0.52734863,0.36327704,0.35466378,0.62997784
41.109333,0.17148967,0.68410310,3018.36744558,3477.14868994,19.61747586,87.98118955,0.27055442,0.92731403,0.41666667,-98.10740955,142.34451926,-43.77590792,49.28885761,-24.53732402,22.20368951,-6.64604960,32.83287320,8.59463020,3.97915097,-6.32126068,6.93479444,0.29384698,9.59862401,-2.09547512,-0.45320203,1.54640880,-0.90342851,1.49261219,-0.28623534,-0.53264669,-2.14656323,1.24428755,-1.26710577,-0.06574971,-1.88321392,0.34710395,0.38496764,0.37623801,0.46271288,1.00000000,0.48454212,0.41059129,0.44108921,0.56461392,0.40033057,0.40552761,0.63781473
41.120000,0.18136364,0.75327698,3241.25494183,3647.49679021,20.15942813,40.72101630,0.21823320,0.94548552,0.33333333,-91.71438750,140.74609152,-43.74044137,48.21740241,-24.18194956,24.32018389,-5.86904694,28.11946920,5.14827834,7.82701223,-6.71634790,7.85449730,1.58258077,9.95051796,-2.49634520,-0.96865100,1.59357950,-0.53093351,2.10621894,-0.52382039,-0.65096745,-2.61859861,0.97898291,-1.20457819,-0.08835244,-1.05744584,0.39377402,0.44262484,0.42528417,0.52728009,1.00000000,0.54047488,0.49039235,0.47266518,0.62265485,0.46988102,0.49560289,0.62553961
41.130667,0.19970053,1.16498343,4012.56274072,3931.55927690,18.81304420,82.60932798,0.17012330,0.96365701,0.33333333,-42.69410971,131.74026579,-46.20378867,56.35433516,-33.09084257,24.23823904,-14.50442025,24.37758226,-10.29004183,10.23162641,-14.46603232,5.01051899,-2.48480278,8.77312261,-2.38764508,-0.94572063,1.61755268,-0.37842660,2.26081867,-0.79667112,-1.03199489,-3.15282520,0.31992480,-1.05273720,-0.35927632,-0.36672923,0.41466282,0.46493098,0.42422240,0.49421937,1.00000000,0.53882681,0.48086526,0.51005285,0.62164785,0.48921455,0.50874054,0.61817373
41.141333,0.20542462,1.39815931,4143.26284023,3998.34586215,17.34738193,56.79926724,0.34037897,0.98182851,0.33333333,-19.21033561,128.10056911,-47.34646169,64.36588257,-33.05169655,32.67140022,-11.20084791,26.98373794,-14.91744126,11.73797667,-18.83110941,1.01519058,-5.94594068,6.56325317,-2.25413553,-1.06376696,1.69524407,0.12683755,2.25665981,-0.89682129,-1.35370732,-2.96051558,-0.03440237,-0.58160497,-0.43172278,0.20186736,0.41070628,0.47029440,0.39211144,0.43876923,1.00000000,0.56269780,0.45264713,0.52014006,0.57393594,0.46963874,0.48492335,0.61266327
41.152000,0.21215998,4.60039328,4030.47199460,3988.22965353,19.07158998,56.50439566,0.43187145,1.00000000,0.33333333,-34.39087128,126.84669772,-49.46864774,62.55820081,-25.85881065,35.51601073,-9.04970598,28.50486666,-14.46954185,9.62024409,-15.28166372,5.17528997,0.71944102,3.50344219,-1.92103498,-1.46621025,0.94978491,-0.01462469,1.62563358,-1.07710266,-1.31962169,-2.12665483,0.12294111,0.28982372,-0.59966669,0.46801933,0.38409722,0.41722621,0.40056991,0.45006530,1.00000000,0.55330592,0.45907398,0.47545492,0.61521450,0.49164776,0.47393704,0.65583805
41.162667,0.19603786,2.48442074,4038.81866167,3962.01912287,20.89846196,55.64738697,0.28740271,0.01887906,0.41666667,-47.34675594,126.34690543,-51.49555404,58.04223201,-24.24450807,36.95186017,-14.45333921,23.09396852,-12.75967904,11.01926526,-10.41898146,6.37100513,4.38495601,0.18271813,-1.12299964,-1.40981517,0.14100236,0.02461614,1.15675991,-0.69291316,-0.85297534,-0.85771804,-0.43205832,0.71705065,-0.22526022,0.56385482,0.38822104,0.37350771,0.36990184,0.45860334,1.00000000,0.54504931,0.46876420,0.47388716,0.63640704,0.48054666,0.47632858,0.64054895
41.173333,0.17195514,0.71530562,3964.55538313,3889.00530903,21.15641396,40.61895049,0.18740477,0.03775811,0.50000000,-56.62892775,128.85267593,-49.33756911,58.15173840,-27.34676588,35.62399919,-12.20421750,19.67760364,-16.29188741,4.56358752,-10.61894420,0.89084977,2.32796074,-3.57697787,-0.17460165,-1.19599617,-0.66582171,0.17537545,0.79050119,0.12928350,-0.14122777,0.57022897,-0.95576495,1.00154388,-0.27642915,0.57923819,0.35937388,0.33640049,0.35104164,0.38964853,1.00000000,0.53309929,0.39121022,0.49707933,0.56911907,0.43298201,0.46537018,0.60753207
41.184000,0.16511038,0.49597153,4031.78073735,3800.79698097,19.47256426,41.16706389,0.23939625,0.05663717,0.50000000,-59.08442026,125.01697207,-53.47485097,61.92149689,-24.22943546,35.05259491,-13.40153465,20.09393290,-11.93678359,4.29910823,-9.75746329,2.03274132,3.18753498,-3.86616780,0.26599792,-0.86582371,-0.98016815,-0.38799058,0.07335279,0.08264401,0.40419096,1.20312938,-0.85511416,0.94602332,-0.45183369,0.14531043,0.31050743,0.29590668,0.28680097,0.34103633,1.00000000,0.45502500,0.33446582,0.46491815,0.51854630,0.35635876,0.38994248,0.53808635
41.194667,0.16326459,0.68577571,4001.86372572,3836.74732437,18.99516674,40.35739381,0.24161844,0.07551622,0.50000000,-56.02673806,127.20804497,-55.86409115,53.93977138,-29.79491543,31.77588994,-17.49020224,22.38013171,-8.02991363,11.48289294,-3.71964446,3.02699209,1.12131527,-2.36326889,-0.15036723,-0.93456873,-1.00446693,-0.79775986,0.12573557,0.52787848,1.34399441,1.72076827,-0.29796868,0.32933029,-0.79713137,-0.66389196,0.30696921,0.26385336,0.25253233,0.34926221,1.00000000,0.39084305,0.33979466,0.44664555,0.45517420,0.31532958,0.34838099,0.52798540
41.205333,0.16976410,0.73315039,3946.33673240,3791.64602075,18.99661850,87.89442424,0.24231579,0.09439528,0.41666667,-53.47758785,128.34056650,-54.61101715,54.46716909,-30.32379454,34.80074994,-12.13443661,22.47464530,-10.44733084,5.39128585,-9.72288203,6.52557384,2.36694675,-1.39968070,-0.45253978,-0.62943103,-1.12873970,-0.63829852,0.27351912,1.19887742,2.35973572,1.92915298,0.21073042,0.08475552,-0.56177233,-1.12421446,0.25677587,0.23396045,0.21914700,0.31103390,1.00000000,0.36733989,0.33340182,0.37612841,0.42108694,0.28973387,0.29122494,0.54447008
41.216000,0.17048675,1.14981935,3901.63066840,3771.72629629,20.80412529,39.01466873,0.22943692,0.11327434,0.33333333,-56.89598913,129.09305273,-55.00276866,57.13044311,-30.54185308,36.84362137,-7.90767919,29.45336158,-8.51472800,1.40388512,-12.22043376,-1.10999080,0.06752256,-1.37584031,-1.07129196,-0.36537927,-1.17565740,-0.34242873,0.41628688,1.20570117,2.71966467,2.15395863,1.10741678,0.11786233,-0.45451030,-1.25106259,0.21804118,0.25975943,0.20853417,0.30902259,1.00000000,0.36537287,0.32263368,0.31961182,0.38133818,0.23748644,0.26307617,0.59858783
41.226667,0.17010848,1.04319467,3914.54568976,3830.75091640,21.74655922,41.89080359,0.24478267,0.13215339,0.25000000,-57.40914566,129.82009879,-52.99386455,56.57470180,-31.70759280,34.81356649,-10.65566296,31.96926076,-4.55827855,6.15769689,-9.00955666,-1.65967409,-1.96667945,-1.74295748,-1.13908870,0.01815285,-1.37963846,-0.17761624,0.19300671,1.13900573,2.38088366,1.72745584,1.33366006,0.04697342,-0.55854723,-1.14242545,0.21130844,0.25722880,0.21791464,0.31555058,1.00000000,0.36193378,0.29733231,0.31989436,0.36866838,0.23079457,0.25688160,0.66181983
41.237333,0.17841129,0.69762840,4017.31226995,3856.60143404,20.64034088,38.76341447,0.22665434,0.15103245,0.16666667,-63.56128980,121.03520732,-59.24680447,50.96607417,-29.10676159,38.45891473,-6.44482969,36.52525661,0.92998900,10.10369703,-10.60667853,-0.88145906,-3.13984559,-1.94074307,-1.22934089,-0.19323793,-1.34016801,0.25958728,0.28930829,1.10267027,1.73615210,1.53859655,1.36421107,0.12978140,-0.40550121,-0.85370975,0.19831532,0.24766874,0.20320798,0.33688662,1.00000000,0.34616297,0.26865171,0.27001474,0.32165018,0.18966769,0.21725726,0.65586675
